Date,DayOfWeek,LOT 2 General % Capacity,LOT 2 General Occupied,LOT 2 General Spaces,LOT 2 Premium % Capacity,LOT 2 Premium Occupied,LOT 2 Premium Spaces,LOT 3 % Capacity,LOT 3 Occupied,LOT 3 Spaces,LOT 4 General % Capacity,LOT 4 General Occupied,LOT 4 General Spaces,LOT 4 Premium % Capacity,LOT 4 Premium Occupied,LOT 4 Premium Spaces,LOT 5 % Capacity,LOT 5 Occupied,LOT 5 Spaces,LOT 6 % Capacity,LOT 6 Occupied,LOT 6 Spaces
4/24/2021,Saturday,0.667760459,814,1219,0.154320988,50,324,0.631711409,753,1192,0.65034965,930,1430,0.732954545,258,352,0,0,2200,-1,-1,-1
4/25/2021,Sunday,0.429040197,523,1219,0.095679012,31,324,0.487416107,581,1192,0.459440559,657,1430,0.505681818,178,352,0,0,2200,-1,-1,-1
4/26/2021,Monday,0.350287121,427,1219,0.138888889,45,324,0.492449664,587,1192,0.527972028,755,1430,0.696022727,245,352,0,0,2200,-1,-1,-1
4/27/2021,Tuesday,0.299425759,365,1219,0.12962963,42,324,0.415268456,495,1192,0.553146853,791,1430,0.747159091,263,352,0,0,2200,-1,-1,-1
4/28/2021,Wednesday,0.301886792,368,1219,0.169753086,55,324,0.462248322,551,1192,0.572027972,818,1430,0.710227273,250,352,0,0,2200,-1,-1,-1
4/29/2021,Thursday,0.493847416,602,1219,0.191358025,62,324,0.556208054,663,1192,0.560839161,802,1430,0.710227273,250,352,0,0,2200,-1,-1,-1
4/30/2021,Friday,0.602132896,734,1219,0.240740741,78,324,0.68204698,813,1192,0.620979021,888,1430,0.747159091,263,352,0,0,2200,-1,-1,-1
5/1/2021,Saturday,0.654634947,798,1219,0.293209877,95,324,0.687080537,819,1192,0.608391608,870,1430,0.815340909,287,352,0,0,2200,-1,-1,-1
5/2/2021,Sunday,0.372436423,454,1219,0.163580247,53,324,0.572147651,682,1192,0.425174825,608,1430,0.556818182,196,352,0,0,2200,-1,-1,-1
5/3/2021,Monday,0.344544709,420,1219,0.206790123,67,324,0.494127517,589,1192,0.492307692,704,1430,0.755681818,266,352,0,0,2200,-1,-1,-1
5/4/2021,Tuesday,0.377358491,460,1219,0.234567901,76,324,0.510067114,608,1192,0.532867133,762,1430,0.829545455,292,352,0,0,2200,-1,-1,-1
5/5/2021,Wednesday,0.342083675,417,1219,0.24691358,80,324,0.501677852,598,1192,0.581818182,832,1430,0.78125,275,352,0,0,2200,-1,-1,-1
5/6/2021,Thursday,0.369155045,450,1219,0.24382716,79,324,0.637583893,760,1192,0.606293706,867,1430,0.744318182,262,352,0,0,2200,-1,-1,-1
5/7/2021,Friday,0.549630845,670,1219,0.25308642,82,324,0.744966443,888,1192,0.566433566,810,1430,0.786931818,277,352,0,0,2200,-1,-1,-1
5/8/2021,Saturday,0.444626743,542,1219,0.240740741,78,324,0.601510067,717,1192,0.488811189,699,1430,0.571022727,201,352,0,0,2200,-1,-1,-1
5/9/2021,Sunday,0.441345365,538,1219,0.212962963,69,324,0.584731544,697,1192,0.479020979,685,1430,0.528409091,186,352,0,0,2200,-1,-1,-1
5/10/2021,Monday,0.493847416,602,1219,0.25,81,324,0.696308725,830,1192,0.546853147,782,1430,0.707386364,249,352,0,0,2200,-1,-1,-1
5/11/2021,Tuesday,0.484823626,591,1219,0.265432099,86,324,0.662751678,790,1192,0.566433566,810,1430,0.823863636,290,352,0,0,2200,-1,-1,-1
5/12/2021,Wednesday,0.443806399,541,1219,0.24691358,80,324,0.57885906,690,1192,0.608391608,870,1430,0.727272727,256,352,0,0,2200,-1,-1,-1
5/13/2021,Thursday,0.501230517,611,1219,0.234567901,76,324,0.651006711,776,1192,0.626573427,896,1430,0.744318182,262,352,0,0,2200,-1,-1,-1
5/14/2021,Friday,0.615258409,750,1219,0.283950617,92,324,0.71057047,847,1192,0.657342657,940,1430,0.775568182,273,352,0,0,2200,-1,-1,-1
5/15/2021,Saturday,0.606234619,739,1219,0.271604938,88,324,0.736577181,878,1192,0.678321678,970,1430,0.795454545,280,352,0,0,2200,-1,-1,-1
5/16/2021,Sunday,0.734208368,895,1219,0.422839506,137,324,0.78942953,941,1192,0.674125874,964,1430,0.84375,297,352,0,0,2200,-1,-1,-1
5/17/2021,Monday,0.529942576,646,1219,0.212962963,69,324,0.619127517,738,1192,0.58041958,830,1430,0.801136364,282,352,0,0,2200,-1,-1,-1
5/18/2021,Tuesday,0.46923708,572,1219,0.287037037,93,324,0.524328859,625,1192,0.626573427,896,1430,0.821022727,289,352,0,0,2200,-1,-1,-1
5/19/2021,Wednesday,0.507793273,619,1219,0.259259259,84,324,0.56795302,677,1192,0.606293706,867,1430,0.735795455,259,352,0,0,2200,-1,-1,-1
5/20/2021,Thursday,0.520918786,635,1219,0.228395062,74,324,0.641778523,765,1192,0.616083916,881,1430,0.738636364,260,352,0,0,2200,-1,-1,-1
5/21/2021,Friday,0.642329779,783,1219,0.237654321,77,324,0.770973154,919,1192,0.636363636,910,1430,0.8125,286,352,0,0,2200,-1,-1,-1
5/22/2021,Saturday,0.730926989,891,1219,0.25,81,324,0.796979866,950,1192,0.751048951,1074,1430,0.821022727,289,352,0,0,2200,-1,-1,-1
5/23/2021,Sunday,0.489745693,597,1219,0.200617284,65,324,0.63590604,758,1192,0.673426573,963,1430,0.605113636,213,352,0,0,2200,-1,-1,-1
5/24/2021,Monday,0.698933552,852,1219,0.24691358,80,324,0.779362416,929,1192,0.664335664,950,1430,0.78125,275,352,0,0,2200,-1,-1,-1
5/25/2021,Tuesday,0.51271534,625,1219,0.271604938,88,324,0.57885906,690,1192,0.65034965,930,1430,0.792613636,279,352,0,0,2200,-1,-1,-1
5/26/2021,Wednesday,0.580803938,708,1219,0.234567901,76,324,0.609899329,727,1192,0.608391608,870,1430,0.775568182,273,352,0,0,2200,-1,-1,-1
5/27/2021,Thursday,0.534864643,652,1219,0.197530864,64,324,0.63590604,758,1192,0.56993007,815,1430,0.767045455,270,352,0,0,2200,-1,-1,-1
5/28/2021,Friday,0.758818704,925,1219,0.237654321,77,324,0.72147651,860,1192,0.633566434,906,1430,0.866477273,305,352,0.079545455,175,2200,-1,-1,-1
5/29/2021,Saturday,0.863822806,1053,1219,0.268518519,87,324,0.69295302,826,1192,0.647552448,926,1430,0.903409091,318,352,0.105909091,233,2200,-1,-1,-1
5/30/2021,Sunday,0.735028712,896,1219,0.240740741,78,324,0.708892617,845,1192,0.658741259,942,1430,0.872159091,307,352,0.145,319,2200,-1,-1,-1
5/31/2021,Monday,0.429040197,523,1219,0.135802469,44,324,0.441275168,526,1192,0.359440559,514,1430,0.465909091,164,352,0,0,2200,-1,-1,-1
6/1/2021,Tuesday,0.367514356,448,1219,0.145061728,47,324,0.432885906,516,1192,0.405594406,580,1430,0.704545455,248,352,0,0,2200,-1,-1,-1
6/2/2021,Wednesday,0.42411813,517,1219,0.179012346,58,324,0.398489933,475,1192,0.427972028,612,1430,0.803977273,283,352,0.165,363,2200,-1,-1,-1
6/3/2021,Thursday,0.472518458,576,1219,0.219135802,71,324,0.427852349,510,1192,0.413286713,591,1430,0.75,264,352,0.159090909,350,2200,-1,-1,-1
6/4/2021,Friday,0.534864643,652,1219,0.234567901,76,324,0.553691275,660,1192,0.472027972,675,1430,0.795454545,280,352,0.284090909,625,2200,-1,-1,-1
6/5/2021,Saturday,0.560295324,683,1219,0.240740741,78,324,0.57466443,685,1192,0.409090909,585,1430,0.727272727,256,352,0.304545455,670,2200,-1,-1,-1
6/6/2021,Sunday,0.483182937,589,1219,0.25308642,82,324,0.44295302,528,1192,0.391608392,560,1430,0.747159091,263,352,0.233181818,513,2200,-1,-1,-1
6/7/2021,Monday,0.47826087,583,1219,0.280864198,91,324,0.670302013,799,1192,0.506293706,724,1430,0.818181818,288,352,0.26,572,2200,-1,-1,-1
6/8/2021,Tuesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/9/2021,Wednesday,0.529942576,646,1219,0.234567901,76,324,0.447986577,534,1192,0.557342657,797,1430,0.75,264,352,0.305909091,673,2200,-1,-1,-1
6/10/2021,Thursday,0.561936013,685,1219,0.25617284,83,324,0.494966443,590,1192,0.531468531,760,1430,0.727272727,256,352,0.300909091,662,2200,-1,-1,-1
6/11/2021,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/12/2021,Saturday,0.579163249,706,1219,0.271604938,88,324,0.620805369,740,1192,0.573426573,820,1430,0.818181818,288,352,0.373636364,822,2200,-1,-1,-1
6/13/2021,Sunday,0.583264971,711,1219,0.200617284,65,324,0.518456376,618,1192,0.448951049,642,1430,0.642045455,226,352,0.378181818,832,2200,-1,-1,-1
6/14/2021,Monday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/15/2021,Tuesday,0.528301887,644,1219,0.259259259,84,324,0.440436242,525,1192,0.595104895,851,1430,0.755681818,266,352,0,0,2200,-1,-1,-1
6/16/2021,Wednesday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/17/2021,Thursday,0.730106645,890,1219,0.290123457,94,324,0.662751678,790,1192,0.58041958,830,1430,0.826704545,291,352,0.418181818,920,2200,-1,-1,-1
6/18/2021,Friday,0.742411813,905,1219,0.274691358,89,324,0.687919463,820,1192,0.607692308,869,1430,0.818181818,288,352,0.425,935,2200,-1,-1,-1
6/19/2021,Saturday,0.703855619,858,1219,0.283950617,92,324,0.764261745,911,1192,0.503496503,720,1430,0.761363636,268,352,0.459090909,1010,2200,-1,-1,-1
6/20/2021,Sunday,0.435602953,531,1219,0.364197531,118,324,0.538590604,642,1192,0.42027972,601,1430,0.775568182,273,352,0.395909091,871,2200,-1,-1,-1
6/21/2021,Monday,0.628383921,766,1219,0.24382716,79,324,0.708053691,844,1192,0.6,858,1430,0.860795455,303,352,0.380909091,838,2200,-1,-1,-1
6/22/2021,Tuesday,0.598851518,730,1219,0.234567901,76,324,0.604865772,721,1192,0.555244755,794,1430,0.818181818,288,352,0.369545455,813,2200,-1,-1,-1
6/23/2021,Wednesday,0.571780148,697,1219,0.24691358,80,324,0.571308725,681,1192,0.516083916,738,1430,0.775568182,273,352,0.404545455,890,2200,-1,-1,-1
6/24/2021,Thursday,0.623461854,760,1219,0.271604938,88,324,0.604865772,721,1192,0.527272727,754,1430,0.761363636,268,352,0.427727273,941,2200,-1,-1,-1
6/25/2021,Friday,0,0,1219,0,0,324,0,0,1192,0,0,1430,0,0,352,0,0,2200,-1,-1,-1
6/26/2021,Saturday,0.528301887,644,1219,0.25308642,82,324,0.440436242,525,1192,0.595104895,851,1430,0.755681818,266,352,0.334545455,736,2200,-1,-1,-1
6/27/2021,Sunday,0.48728466,594,1219,0.438271605,142,324,0.684563758,816,1192,0.421678322,603,1430,0.684659091,241,352,0.442272727,973,2200,-1,-1,-1
6/28/2021,Monday,0.367514356,448,1219,0.574074074,186,324,0.505033557,602,1192,0.434265734,621,1430,0.84375,297,352,0.329545455,725,2200,-1,-1,-1
6/29/2021,Tuesday,0.468416735,571,1219,0.237654321,77,324,0.612416107,730,1192,0.496503497,710,1430,0.798295455,281,352,0.429545455,945,2200,-1,-1,-1
6/30/2021,Wednesday,0.53240361,649,1219,0.259259259,84,324,0.702181208,837,1192,0.665734266,952,1430,0.713068182,251,352,0.376363636,828,2200,-1,-1,-1
7/1/2021,Thursday,0.287120591,350,1219,0.166666667,54,324,0.774328859,923,1192,0.759440559,1086,1430,0.161931818,57,352,0.367272727,808,2200,-1,-1,-1
7/2/2021,Friday,0.351107465,428,1219,0.191358025,62,324,0.677852349,808,1192,0.665034965,951,1430,0.397727273,140,352,0.422272727,929,2200,-1,-1,-1
7/3/2021,Saturday,0.477440525,582,1219,0.265432099,86,324,0.689597315,822,1192,0.676223776,967,1430,0.599431818,211,352,0.495909091,1091,2200,-1,-1,-1
7/4/2021,Sunday,0.495488105,604,1219,0.237654321,77,324,0.571308725,681,1192,0.56013986,801,1430,0.872159091,307,352,0.612272727,1347,2200,-1,-1,-1
7/5/2021,Monday,0.352748154,430,1219,0.919753086,298,324,0.640939597,764,1192,0.628671329,899,1430,0.846590909,298,352,0.456818182,1005,2200,-1,-1,-1
7/6/2021,Tuesday,0.325676784,397,1219,0.172839506,56,324,0.582214765,694,1192,0.496503497,710,1430,0.417613636,147,352,0.412727273,908,2200,-1,-1,-1
7/7/2021,Wednesday,0.308449549,376,1219,0.194444444,63,324,0.567114094,676,1192,0.555944056,795,1430,0.590909091,208,352,0.415454545,914,2200,-1,-1,-1
7/8/2021,Thursday,0.429040197,523,1219,0.25,81,324,0.54614094,651,1192,0.535664336,766,1430,0.795454545,280,352,0.684545455,1506,2200,-1,-1,-1
7/9/2021,Friday,0.410172272,500,1219,0.280864198,91,324,0.609060403,726,1192,0.597202797,854,1430,0.625,220,352,0.514090909,1131,2200,-1,-1,-1
7/10/2021,Saturday,0.502871206,613,1219,0.265432099,86,324,0.612416107,730,1192,0.569230769,814,1430,0.65625,231,352,0.524545455,1154,2200,-1,-1,-1
7/11/2021,Sunday,0.508613618,620,1219,0.259259259,84,324,0.704697987,840,1192,0.475524476,680,1430,0.826704545,291,352,0.476363636,1048,2200,-1,-1,-1
7/12/2021,Monday,0.431501231,526,1219,0.188271605,61,324,0.753355705,898,1192,0.69020979,987,1430,0.741477273,261,352,0.424545455,934,2200,-1,-1,-1
7/13/2021,Tuesday,0.46021329,561,1219,0.339506173,110,324,0.540268456,644,1192,0.53006993,758,1430,0.764204545,269,352,0.479090909,1054,2200,-1,-1,-1
7/14/2021,Wednesday,0.46759639,570,1219,0.401234568,130,324,0.627516779,748,1192,0.618881119,885,1430,0.761363636,268,352,0.507272727,1116,2200,-1,-1,-1
7/15/2021,Thursday,0.48728466,594,1219,0.216049383,70,324,0.594798658,709,1192,0.583216783,834,1430,0.78125,275,352,0.540454545,1189,2200,-1,-1,-1
7/16/2021,Friday,0.511074651,623,1219,0.240740741,78,324,0.549496644,655,1192,0.538461538,770,1430,0.889204545,313,352,0.565909091,1245,2200,-1,-1,-1
7/17/2021,Saturday,0.602132896,734,1219,0.259259259,84,324,0.479865772,572,1192,0.470629371,673,1430,0.838068182,295,352,0.585454545,1288,2200,-1,-1,-1
7/18/2021,Sunday,0.617719442,753,1219,0.274691358,89,324,0.427852349,510,1192,0.41958042,600,1430,0.880681818,310,352,0.551818182,1214,2200,-1,-1,-1
7/19/2021,Monday,0.464315012,566,1219,0.299382716,97,324,0.340604027,406,1192,0.334265734,478,1430,0.806818182,284,352,0.444545455,978,2200,-1,-1,-1
7/20/2021,Tuesday,0.472518458,576,1219,0.311728395,101,324,0.437919463,522,1192,0.429370629,614,1430,0.803977273,283,352,0.425454545,936,2200,-1,-1,-1
7/21/2021,Wednesday,0.468416735,571,1219,0.354938272,115,324,0.496644295,592,1192,0.486713287,696,1430,0.880681818,310,352,0.509090909,1120,2200,-1,-1,-1
7/22/2021,Thursday,0.506972929,618,1219,0.416666667,135,324,0.494966443,590,1192,0.485314685,694,1430,0.809659091,285,352,0.540454545,1189,2200,-1,-1,-1
7/23/2021,Friday,0.570139459,695,1219,0.382716049,124,324,0.454697987,542,1192,0.446153846,638,1430,0.8125,286,352,0.564545455,1242,2200,-1,-1,-1
7/24/2021,Saturday,0.64807219,790,1219,0.364197531,118,324,0.362416107,432,1192,0.355244755,508,1430,0.829545455,292,352,0.590454545,1299,2200,-1,-1,-1
7/25/2021,Sunday,0.66611977,812,1219,0.327160494,106,324,0.308724832,368,1192,0.302797203,433,1430,0.860795455,303,352,0.527272727,1160,2200,-1,-1,-1
7/26/2021,Monday,0.551271534,672,1219,0.351851852,114,324,0.218959732,261,1192,0.214685315,307,1430,1,352,352,0.465454545,1024,2200,-1,-1,-1
7/27/2021,Tuesday,0.53978671,658,1219,0.395061728,128,324,0.234060403,279,1192,0.229370629,328,1430,1,352,352,0.421363636,927,2200,-1,-1,-1
7/28/2021,Wednesday,0.516817063,630,1219,0.475308642,154,324,0.276845638,330,1192,0.271328671,388,1430,1,352,352,0.479090909,1054,2200,-1,-1,-1
7/29/2021,Thursday,0.5414274,660,1219,0.416666667,135,324,0.271812081,324,1192,0.266433566,381,1430,1,352,352,0.534090909,1175,2200,-1,-1,-1
7/30/2021,Friday,0.5488105,669,1219,0.37654321,122,324,0.213087248,254,1192,0.209090909,299,1430,0.713068182,251,352,0.542272727,1193,2200,-1,-1,-1
7/31/2021,Saturday,0.6390484,779,1219,0.364197531,118,324,0.598993289,714,1192,0.587412587,840,1430,0.931818182,328,352,0.580909091,1278,2200,-1,-1,-1
8/1/2021,Sunday,0.502050861,612,1219,0.382716049,124,324,0.592281879,706,1192,0.551048951,788,1430,0.857954545,302,352,0.464545455,1022,2200,-1,-1,-1
8/2/2021,Monday,0.483182937,589,1219,0.401234568,130,324,0.634228188,756,1192,0.569230769,814,1430,0.965909091,340,352,0.418181818,920,2200,-1,-1,-1
8/3/2021,Tuesday,0.510254307,622,1219,0.351851852,114,324,0.573825503,684,1192,0.506293706,724,1430,1,352,352,0.449090909,988,2200,-1,-1,-1
8/4/2021,Wednesday,0.543068089,662,1219,0.342592593,111,324,0.514261745,613,1192,0.476923077,682,1430,1,352,352,0.459090909,1010,2200,-1,-1,-1
8/5/2021,Thursday,0.516817063,630,1219,0.398148148,129,324,0.494127517,589,1192,0.478321678,684,1430,0.846590909,298,352,0.456818182,1005,2200,-1,-1,-1
8/6/2021,Friday,0.483182937,589,1219,0.296296296,96,324,0.623322148,743,1192,0.453146853,648,1430,0.988636364,348,352,0.420454545,925,2200,-1,-1,-1
8/7/2021,Saturday,0.461033634,562,1219,0.271604938,88,324,0.578020134,689,1192,0.386013986,552,1430,0.909090909,320,352,0.404090909,889,2200,-1,-1,-1
8/8/2021,Sunday,0.426579163,520,1219,0.25617284,83,324,0.531879195,634,1192,0.358041958,512,1430,0.823863636,290,352,0.363636364,800,2200,-1,-1,-1
8/9/2021,Monday,0.483182937,589,1219,0.342592593,111,324,0.628355705,749,1192,0.418181818,598,1430,0.982954545,346,352,0.42,924,2200,-1,-1,-1
8/10/2021,Tuesday,0.51435603,627,1219,0.382716049,124,324,0.65352349,779,1192,0.453146853,648,1430,1,352,352,0.449090909,988,2200,-1,-1,-1
8/11/2021,Wednesday,0.55783429,680,1219,0.37654321,122,324,0.612416107,730,1192,0.418181818,598,1430,0.713068182,251,352,0.475454545,1046,2200,-1,-1,-1
8/12/2021,Thursday,0.431501231,526,1219,0.339506173,110,324,0.612416107,730,1192,0.493706294,706,1430,0.741477273,261,352,0.424545455,934,2200,-1,-1,-1
8/13/2021,Friday,0.46021329,561,1219,0.339506173,110,324,0.540268456,644,1192,0.53006993,758,1430,0.764204545,269,352,0.454090909,999,2200,-1,-1,-1
8/14/2021,Saturday,0.46759639,570,1219,0.401234568,130,324,0.627516779,748,1192,0.618881119,885,1430,0.761363636,268,352,0.412727273,908,2200,-1,-1,-1
8/15/2021,Sunday,0.464315012,566,1219,0.361111111,117,324,0.57885906,690,1192,0.555244755,794,1430,0.767045455,270,352,0.393181818,865,2200,-1,-1,-1
8/16/2021,Monday,0.497949139,607,1219,0.385802469,125,324,0.53942953,643,1192,0.536363636,767,1430,0.985795455,347,352,0.419545455,923,2200,-1,-1,-1
8/17/2021,Tuesday,0.535684988,653,1219,0.407407407,132,324,0.505033557,602,1192,0.490909091,702,1430,0.957386364,337,352,0.445454545,980,2200,-1,-1,-1
8/18/2021,Wednesday,0.57588187,702,1219,0.435185185,141,324,0.591442953,705,1192,0.485314685,694,1430,1,352,352,0.455454545,1002,2200,-1,-1,-1
8/19/2021,Thursday,0.53076292,647,1219,0.398148148,129,324,0.520134228,620,1192,0.468531469,670,1430,0.994318182,350,352,0.444545455,978,2200,-1,-1,-1
8/20/2021,Friday,0.508613618,620,1219,0.422839506,137,324,0.577181208,688,1192,0.412587413,590,1430,0.997159091,351,352,0.459090909,1010,2200,-1,-1,-1
8/21/2021,Saturday,0.462674323,564,1219,0.351851852,114,324,0.501677852,598,1192,0.436363636,624,1430,0.914772727,322,352,0.447272727,984,2200,-1,-1,-1
8/22/2021,Sunday,0.506972929,618,1219,0.416666667,135,324,0.494966443,590,1192,0.485314685,694,1430,0.809659091,285,352,0.447272727,984,2200,-1,-1,-1
8/23/2021,Monday,0.570139459,695,1219,0.382716049,124,324,0.454697987,542,1192,0.446153846,638,1430,0.8125,286,352,0.37,814,2200,-1,-1,-1
8/24/2021,Tuesday,0.57588187,702,1219,0.364197531,118,324,0.362416107,432,1192,0.355244755,508,1430,0.829545455,292,352,0.453636364,998,2200,-1,-1,-1
8/25/2021,Wednesday,0.502050861,612,1219,0.398148148,129,324,0.505033557,602,1192,0.408391608,584,1430,0.954545455,336,352,0.479545455,1055,2200,-1,-1,-1
8/26/2021,Thursday,0.510254307,622,1219,0.351851852,114,324,0.468959732,559,1192,0.433566434,620,1430,0.965909091,340,352,0.410909091,904,2200,-1,-1,-1
8/27/2021,Friday,0.527481542,643,1219,0.37345679,121,324,0.531879195,634,1192,0.415384615,594,1430,0.991477273,349,352,0.406363636,894,2200,-1,-1,-1
8/28/2021,Saturday,0.520098441,634,1219,0.348765432,113,324,0.464765101,554,1192,0.381818182,546,1430,0.988636364,348,352,0.463636364,1020,2200,-1,-1,-1
8/29/2021,Sunday,0.502050861,612,1219,0.398148148,129,324,0.394295302,470,1192,0.393706294,563,1430,0.960227273,338,352,0.448636364,987,2200,-1,-1,-1
8/30/2021,Monday,0.554552912,676,1219,0.422839506,137,324,0.475671141,567,1192,0.472727273,676,1430,1,352,352,0.505454545,1112,2200,-1,-1,-1
8/31/2021,Tuesday,0.565217391,689,1219,0.444444444,144,324,0.611577181,729,1192,0.490909091,702,1430,1,352,352,0.49,1078,2200,-1,-1,-1
9/1/2021,Wednesday,0.452830189,552,1219,0.435185185,141,324,0.523489933,624,1192,0.446153846,638,1430,0.889204545,313,352,0.369545455,813,2200,-1,-1,-1
9/2/2021,Thursday,0.547169811,667,1219,0.450617284,146,324,0.66442953,792,1192,0.460839161,659,1430,0.923295455,325,352,0.425454545,936,2200,-1,-1,-1
9/3/2021,Friday,0.749794914,914,1219,0.552469136,179,324,0.845637584,1008,1192,0.495804196,709,1430,0.974431818,343,352,0.531818182,1170,2200,-1,-1,-1
9/4/2021,Saturday,0.856439705,1044,1219,0.574074074,186,324,1.007550336,1201,1192,0.491608392,703,1430,0.991477273,349,352,0.548636364,1207,2200,-1,-1,-1
9/5/2021,Sunday,0.803117309,979,1219,0.49691358,161,324,0.820469799,978,1192,0.411888112,589,1430,0.931818182,328,352,0.595909091,1311,2200,-1,-1,-1
9/6/2021,Monday,0.533223954,650,1219,0.314814815,102,324,0.677852349,808,1192,0.374125874,535,1430,0.690340909,243,352,0.481363636,1059,2200,-1,-1,-1
9/7/2021,Tuesday,0.461033634,562,1219,0.37345679,121,324,0.589765101,703,1192,0.425874126,609,1430,0.971590909,342,352,0.382272727,841,2200,-1,-1,-1
9/8/2021,Wednesday,0.486464315,593,1219,0.419753086,136,324,0.598154362,713,1192,0.553146853,791,1430,0.982954545,346,352,0.402727273,886,2200,-1,-1,-1
9/9/2021,Thursday,0.803117309,979,1219,0.49691358,161,324,0.820469799,978,1192,0.411888112,589,1430,0.931818182,328,352,0.595909091,1311,2200,-1,-1,-1
9/10/2021,Friday,0.671041838,818,1219,0.453703704,147,324,0.722315436,861,1192,0.668531469,956,1430,0.903409091,318,352,0.561818182,1236,2200,-1,-1,-1
9/11/2021,Saturday,0.655455291,799,1219,0.432098765,140,324,0.812919463,969,1192,0.599300699,857,1430,0.980113636,345,352,0.569545455,1253,2200,-1,-1,-1
9/12/2021,Sunday,0.631665299,770,1219,0.435185185,141,324,0.72147651,860,1192,0.553146853,791,1430,0.948863636,334,352,0.53,1166,2200,-1,-1,-1
9/13/2021,Monday,0.516817063,630,1219,0.469135802,152,324,0.684563758,816,1192,0.629370629,900,1430,0.9375,330,352,0.469545455,1033,2200,-1,-1,-1
9/14/2021,Tuesday,0.515176374,628,1219,0.466049383,151,324,0.632550336,754,1192,0.644055944,921,1430,0.948863636,334,352,0.429545455,945,2200,-1,-1,-1
9/15/2021,Wednesday,0.547169811,667,1219,0.422839506,137,324,0.579697987,691,1192,0.706293706,1010,1430,0.940340909,331,352,0.466363636,1026,2200,-1,-1,-1
9/16/2021,Thursday,0.649712879,792,1219,0.481481481,156,324,0.691275168,824,1192,0.685314685,980,1430,0.96875,341,352,0.547727273,1205,2200,-1,-1,-1
9/17/2021,Friday,0.839212469,1023,1219,0.608024691,197,324,0.786073826,937,1192,0.713286713,1020,1430,0.991477273,349,352,0.653181818,1437,2200,-1,-1,-1
9/18/2021,Saturday,0.876948318,1069,1219,0.592592593,192,324,0.864932886,1031,1192,0.677622378,969,1430,0.948863636,334,352,0.700909091,1542,2200,-1,-1,-1
9/19/2021,Sunday,0.788351107,961,1219,0.561728395,182,324,0.764261745,911,1192,0.583916084,835,1430,0.965909091,340,352,0.607727273,1337,2200,-1,-1,-1
9/20/2021,Monday,0.593109106,723,1219,0.462962963,150,324,0.649328859,774,1192,0.641258741,917,1430,0.946022727,333,352,0.475454545,1046,2200,-1,-1,-1
9/21/2021,Tuesday,0.557013946,679,1219,0.515432099,167,324,0.623322148,743,1192,0.672727273,962,1430,0.946022727,333,352,0.462272727,1017,2200,-1,-1,-1
9/22/2021,Wednesday,0.59392945,724,1219,0.543209877,176,324,0.615771812,734,1192,0.757342657,1083,1430,0.928977273,327,352,0.497727273,1095,2200,-1,-1,-1
9/23/2021,Thursday,0.660377358,805,1219,0.589506173,191,324,0.69966443,834,1192,0.771328671,1103,1430,0.946022727,333,352,0.566363636,1246,2200,-1,-1,-1
9/24/2021,Friday,0.868744873,1059,1219,0.648148148,210,324,0.747483221,891,1192,0.766433566,1096,1430,0.985795455,347,352,0.638636364,1405,2200,-1,-1,-1
9/25/2021,Saturday,0.904840033,1103,1219,0.700617284,227,324,0.771812081,920,1192,0.746853147,1068,1430,0.857954545,302,352,0.677272727,1490,2200,-1,-1,-1
9/26/2021,Sunday,0.788351107,961,1219,0.679012346,220,324,0.729865772,870,1192,0.644055944,921,1430,0.815340909,287,352,0.581818182,1280,2200,-1,-1,-1
9/27/2021,Monday,0.580803938,708,1219,0.453703704,147,324,0.630872483,752,1192,0.621678322,889,1430,0.892045455,314,352,0.477272727,1050,2200,-1,-1,-1
9/28/2021,Tuesday,0.57588187,702,1219,0.469135802,152,324,0.644295302,768,1192,0.642657343,919,1430,0.928977273,327,352,0.442727273,974,2200,-1,-1,-1
9/29/2021,Wednesday,0.552091879,673,1219,0.456790123,148,324,0.590604027,704,1192,0.652447552,933,1430,0.96875,341,352,0.443181818,975,2200,-1,-1,-1
9/30/2021,Thursday,0.629204266,767,1219,0.49382716,160,324,0.657718121,784,1192,0.606293706,867,1430,0.960227273,338,352,0.498181818,1096,2200,-1,-1,-1
10/1/2021,Friday,0.84659557,1032,1219,0.580246914,188,324,0.771812081,920,1192,0.672727273,962,1430,0.971590909,342,352,0.513181818,1129,2200,-1,-1,-1
10/2/2021,Saturday,0.899917966,1097,1219,0.645061728,209,324,0.747483221,891,1192,0.646853147,925,1430,0.951704545,335,352,0.604545455,1330,2200,-1,-1,-1
10/3/2021,Sunday,0.831829368,1014,1219,0.62037037,201,324,0.689597315,822,1192,0.537762238,769,1430,0.909090909,320,352,0.559545455,1231,2200,-1,-1,-1
10/4/2021,Monday,0.559474979,682,1219,0.416666667,135,324,0.541946309,646,1192,0.597902098,855,1430,0.903409091,318,352,0.445909091,981,2200,-1,-1,-1
